STRUCTURE_NUMBER_008,LAT_016,LONG_017,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071
5.15E+13,33.548833333333334,-101.93739444444445,1.0,1.0,5.0,7,7,7,N,N,7.0,6,7,5.0,N
5.15E+13,33.53923611111111,-101.93229166666667,1.0,1.0,5.0,7,8,7,N,N,7.0,9,6,5.0,N
5.15E+13,33.53863333333333,-101.93098055555556,1.0,1.0,5.0,7,8,7,N,N,7.0,6,6,5.0,N
5.15E+13,33.53939166666667,-101.93361666666667,1.0,1.0,5.0,7,7,7,N,N,7.0,7,9,5.0,N
5.15E+13,33.54338333333333,-101.93554166666667,1.0,1.0,5.0,7,8,6,N,N,6.0,7,3,5.0,N
5.15E+13,33.621269444444444,-101.85540277777777,1.0,2.0,4.0,7,6,6,N,N,6.0,6,6,5.0,N
5.15E+13,33.621452777777776,-101.85542777777778,1.0,2.0,4.0,7,6,6,N,N,6.0,6,6,5.0,N
5.15E+13,33.61683055555556,-101.83952222222221,1.0,5.0,1.0,N,N,N,7,6,6.0,N,N,5.0,7
5.15E+13,33.6175,-101.839325,1.0,5.0,1.0,N,N,N,6,7,6.0,6,N,5.0,7
5.15E+13,33.620380555555556,-101.87981388888888,1.0,5.0,1.0,N,N,N,6,7,5.0,N,N,5.0,6
5.15E+13,33.61717222222222,-101.83941666666666,1.0,5.0,1.0,N,N,N,6,6,5.0,N,N,5.0,9
5.15E+13,33.621405555555555,-101.87030555555555,1.0,1.0,5.0,7,6,6,N,N,5.0,6,4,5.0,N
5.15E+13,33.621230555555556,-101.87031388888889,1.0,1.0,5.0,7,6,5,N,N,5.0,6,4,5.0,N
5.15E+13,33.59750277777778,-101.92231111111111,1.0,5.0,1.0,N,N,N,7,7,5.0,N,N,5.0,6
5.15E+13,33.58928055555556,-101.93547222222223,1.0,5.0,1.0,N,N,N,7,6,5.0,N,N,5.0,6
5.15E+13,33.58202222222223,-101.94276666666667,1.0,5.0,1.0,N,N,N,7,6,5.0,N,N,5.0,6
5.15E+13,33.56346944444444,-101.94373888888889,1.0,1.0,5.0,7,7,7,N,N,7.0,7,9,5.0,N
5.15E+13,33.56347222222222,-101.94352222222223,1.0,1.0,5.0,7,8,7,N,N,7.0,6,9,5.0,N
5.15E+13,33.616641666666666,-101.83588888888889,1.0,1.0,6.0,7,7,7,N,N,5.0,9,6,5.0,N
5.15E+13,33.61621388888889,-101.81864166666666,1.0,1.0,6.0,6,6,6,N,N,6.0,7,7,5.0,N
5.15E+13,33.616030555555554,-101.81864722222222,1.0,1.0,6.0,7,6,7,N,N,6.0,7,7,5.0,N
5.15E+13,33.61367222222222,-101.80944166666666,1.0,5.0,1.0,N,N,N,6,6,5.0,N,N,5.0,6
5.15E+13,33.607125,-101.79895277777777,1.0,5.0,1.0,N,N,N,6,7,5.0,N,N,5.0,6
5.15E+13,33.615075000000004,-101.81440555555555,1.0,1.0,5.0,6,6,7,N,N,6.0,7,9,5.0,N
5.15E+13,33.61533888888889,-101.81472777777778,1.0,1.0,5.0,6,6,7,N,N,6.0,7,9,5.0,N
5.15E+13,33.585075,-101.94003611111111,1.0,1.0,5.0,7,7,7,N,N,7.0,6,4,5.0,N
5.15E+13,33.585975000000005,-101.93953055555556,1.0,1.0,5.0,7,8,7,N,N,7.0,6,4,5.0,N
5.15E+13,33.59249722222223,-101.92975833333334,1.0,1.0,5.0,7,7,7,N,N,7.0,5,3,5.0,N
5.15E+13,33.59205277777778,-101.93001111111111,1.0,1.0,5.0,7,8,7,N,N,7.0,5,3,5.0,N
5.15E+13,33.59621666666667,-101.92383333333333,1.0,1.0,5.0,7,7,7,N,N,7.0,6,4,5.0,N
5.15E+13,33.59610277777778,-101.92372777777778,1.0,1.0,5.0,7,7,7,N,N,7.0,6,4,5.0,N
5.15E+13,33.60827777777778,-101.90483055555556,1.0,1.0,5.0,7,8,7,N,N,7.0,6,4,5.0,N
5.15E+13,33.60653888888889,-101.90701944444444,1.0,1.0,5.0,7,8,7,N,N,7.0,6,4,5.0,N
5.15E+13,33.54890833333333,-101.78363888888889,1.0,5.0,1.0,6,5,6,5,N,5.0,6,N,5.0,6
5.15E+13,33.5133,-101.65942222222223,1.0,5.0,5.0,7,8,7,7,N,7.0,7,N,5.0,8
5.15E+13,33.61198888888889,-101.87032777777777,1.0,5.0,1.0,N,N,N,6,6,5.0,N,N,5.0,6
5.15E+13,33.82445833333334,-101.910025,1.0,5.0,1.0,N,N,N,7,7,6.0,7,N,5.0,6
5.15E+13,33.65038055555556,-101.94621388888889,1.0,5.0,1.0,N,N,N,7,7,6.0,9,N,5.0,6
5.15E+13,33.64936111111111,-101.85107777777777,1.0,5.0,1.0,6,6,7,7,N,6.0,9,N,5.0,6
5.15E+13,33.63628888888889,-101.76278333333333,1.0,5.0,1.0,N,N,N,7,7,6.0,9,N,5.0,6
5.15E+13,33.82038055555556,-101.88896944444446,1.0,5.0,1.0,N,N,N,6,7,6.0,7,N,5.0,7
5.15E+13,33.19498333333333,-101.79598055555556,1.0,1.0,5.0,7,5,6,N,N,5.0,8,6,5.0,N
5.15E+13,33.177863888888886,-101.79492777777777,1.0,1.0,5.0,6,6,6,N,N,5.0,7,3,5.0,N
5.15E+13,33.177794444444444,-101.79512777777778,1.0,1.0,5.0,6,6,6,N,N,5.0,7,3,5.0,N
5.15E+13,33.16645555555555,-101.79383888888889,1.0,1.0,5.0,6,6,6,N,N,6.0,4,6,5.0,N
5.15E+13,33.15230555555556,-101.79663055555555,1.0,1.0,5.0,5,6,6,N,N,6.0,6,6,5.0,N
5.19E+13,34.471072222222226,-102.93276111111112,1.0,5.0,5.0,7,8,7,7,N,7.0,6,N,5.0,6
5.19E+13,34.470975,-102.93256944444445,1.0,5.0,5.0,7,7,7,7,N,7.0,6,N,5.0,6
5.19E+13,34.50973888888889,-102.90129444444445,1.0,5.0,1.0,N,N,N,7,7,6.0,9,N,5.0,6
5.19E+13,34.529894444444444,-102.87820555555555,1.0,5.0,5.0,7,7,7,7,N,7.0,6,N,5.0,9
5.19E+13,34.52975,-102.87807777777778,1.0,5.0,5.0,7,7,7,7,N,7.0,6,N,5.0,9
5.19E+13,34.55579722222222,-102.84013055555555,1.0,5.0,1.0,N,N,N,6,7,5.0,N,N,5.0,6
5.19E+13,34.69557222222222,-102.58675833333332,1.0,5.0,1.0,N,N,N,7,7,5.0,N,N,5.0,6
5.19E+13,34.633202777777775,-102.73933611111111,1.0,5.0,5.0,8,7,7,7,N,7.0,9,N,5.0,9
5.19E+13,34.631972222222224,-102.7184388888889,1.0,5.0,1.0,N,N,N,8,7,6.0,7,N,5.0,6
5.19E+13,34.50859722222222,-102.89568611111112,1.0,5.0,1.0,N,N,N,7,7,6.0,7,N,5.0,6
5.19E+13,34.520494444444445,-102.86773055555555,1.0,5.0,1.0,N,N,N,7,7,6.0,6,N,5.0,6
5.19E+13,34.52650833333333,-102.60269444444444,1.0,5.0,1.0,N,N,N,6,7,6.0,9,N,5.0,6
5.19E+13,34.62853055555556,-102.72743055555556,1.0,8.0,5.0,6,6,6,8,N,6.0,9,4,5.0,9
5.19E+13,34.472775,-102.72825555555556,1.0,5.0,5.0,7,7,7,7,N,7.0,9,N,5.0,6
5.19E+13,34.504358333333336,-102.88581111111112,1.0,5.0,1.0,N,N,N,7,7,6.0,6,N,5.0,6
5.19E+13,34.63896666666667,-102.89716111111112,1.0,5.0,3.0,N,N,N,7,7,6.0,5,N,5.0,6
5.19E+13,34.532127777777774,-102.88595277777779,1.0,5.0,1.0,N,N,N,8,7,6.0,7,N,5.0,6
5.19E+13,34.485194444444446,-102.99113888888888,1.0,5.0,1.0,N,N,N,7,7,6.0,9,N,5.0,7
5.19E+13,34.647172222222224,-102.60159166666666,1.0,5.0,1.0,N,N,N,7,7,6.0,9,N,5.0,6
5.19E+13,34.45691666666667,-102.59564722222221,1.0,5.0,1.0,N,N,N,7,7,6.0,7,N,5.0,6
5.19E+13,34.64352777777778,-102.63767777777778,1.0,5.0,1.0,N,N,N,7,7,6.0,9,N,5.0,6
5.22E+13,34.71975277777778,-101.84615555555555,1.0,4.0,5.0,5,5,5,N,N,5.0,9,7,5.0,N
5.22E+13,34.729844444444446,-101.84805833333333,1.0,1.0,5.0,6,5,6,N,N,5.0,5,7,5.0,N
5.22E+13,34.73265,-101.84821666666666,1.0,5.0,1.0,7,6,5,6,N,5.0,7,N,5.0,9
5.22E+13,34.732647222222226,-101.84788611111111,1.0,5.0,1.0,6,6,5,6,N,5.0,6,N,5.0,9
5.22E+13,34.73265555555556,-101.84766388888889,1.0,5.0,1.0,7,6,5,6,N,5.0,7,N,5.0,9
5.22E+13,34.732683333333334,-101.84733333333332,1.0,5.0,1.0,7,6,5,6,N,5.0,7,N,5.0,9
5.22E+13,34.53796666666666,-101.79455555555555,1.0,5.0,1.0,N,N,N,7,7,5.0,N,N,5.0,6
5.22E+13,34.54201111111111,-101.79445833333334,1.0,5.0,1.0,N,N,N,7,7,5.0,N,N,5.0,6
5.22E+13,34.54354722222222,-101.795825,1.0,5.0,1.0,N,N,N,6,7,5.0,N,N,5.0,6
5.22E+13,34.544041666666665,-101.79582777777777,1.0,5.0,1.0,N,N,N,7,7,5.0,N,N,5.0,9
5.22E+13,34.54402777777778,-101.7944,1.0,1.0,5.0,6,7,6,N,N,6.0,9,7,5.0,N
5.22E+13,34.55885833333333,-101.79432777777778,1.0,5.0,1.0,N,N,N,7,7,5.0,N,N,5.0,6
5.22E+13,34.57381111111111,-101.79341944444444,1.0,4.0,5.0,8,8,7,N,N,7.0,5,6,5.0,N
5.22E+13,34.57382777777778,-101.79364444444444,6.0,4.0,5.0,8,8,7,N,N,7.0,5,6,5.0,N
5.22E+13,34.608161111111116,-101.80777222222223,1.0,5.0,5.0,7,7,7,7,N,7.0,7,N,5.0,9
5.22E+13,34.60825555555556,-101.80746944444444,1.0,5.0,5.0,6,6,6,7,N,6.0,5,N,5.0,9
5.22E+13,34.60831944444445,-101.80725833333334,1.0,5.0,5.0,6,6,6,7,N,6.0,5,N,5.0,9
5.22E+13,34.60841944444444,-101.80695277777778,1.0,5.0,5.0,7,6,7,7,N,6.0,7,N,5.0,9
5.22E+13,34.63175833333333,-101.81864999999999,1.0,4.0,5.0,6,6,6,N,N,6.0,7,7,5.0,N
5.22E+13,34.632222222222225,-101.82320555555555,1.0,5.0,2.0,7,6,7,7,N,6.0,6,N,5.0,6
5.22E+13,34.63917222222222,-101.82138888888889,1.0,5.0,1.0,N,N,N,6,6,5.0,N,N,5.0,6
5.22E+13,34.64655833333333,-101.82473888888889,1.0,4.0,5.0,6,6,5,N,N,5.0,7,7,5.0,N
5.22E+13,34.69047777777777,-101.837525,1.0,4.0,5.0,6,6,7,N,N,6.0,9,7,5.0,N
5.22E+13,34.34412777777778,-101.74699166666667,1.0,1.0,5.0,6,7,5,N,N,5.0,7,6,5.0,N
5.22E+13,34.36913611111111,-101.76656944444444,1.0,1.0,5.0,6,7,6,N,N,6.0,6,7,5.0,N
5.22E+13,34.41278333333333,-101.77652222222223,1.0,1.0,5.0,6,7,7,N,N,7.0,9,7,5.0,N
5.22E+13,34.440797222222216,-101.7765111111111,1.0,1.0,5.0,7,6,6,N,N,6.0,7,6,5.0,N
5.22E+13,34.450947222222226,-101.77662777777778,1.0,5.0,5.0,7,6,6,7,N,6.0,9,N,5.0,9
5.22E+13,34.45093611111111,-101.7764,1.0,5.0,5.0,7,6,6,7,N,6.0,5,N,5.0,9
5.22E+13,34.46981944444445,-101.77650833333334,1.0,5.0,1.0,N,N,N,6,7,5.0,N,N,5.0,6
5.22E+13,34.47099444444444,-101.77649722222222,1.0,1.0,5.0,7,7,7,N,N,7.0,9,7,5.0,N
5.22E+13,34.50028888888889,-101.7856361111111,1.0,5.0,1.0,N,N,N,6,7,5.0,N,N,5.0,6
5.22E+13,34.51517222222222,-101.79300277777777,1.0,1.0,5.0,6,6,6,N,N,6.0,4,6,5.0,N
5.22E+13,34.51904722222222,-101.79530555555556,1.0,5.0,5.0,6,6,6,6,N,6.0,5,N,5.0,9
5.22E+13,34.51906666666667,-101.79508055555556,1.0,5.0,5.0,6,6,6,7,N,6.0,5,N,5.0,9
5.22E+13,34.519019444444446,-101.79560833333333,1.0,5.0,1.0,N,N,N,7,6,6.0,9,N,5.0,4
5.22E+13,34.51906111111111,-101.79471944444444,1.0,5.0,1.0,N,N,N,7,6,6.0,9,N,5.0,4
5.22E+13,34.529294444444446,-101.79515555555555,1.0,1.0,5.0,7,7,7,N,N,7.0,7,5,5.0,N
5.22E+13,34.73275277777778,-101.85011666666666,1.0,5.0,5.0,7,6,7,7,N,6.0,6,N,5.0,6
5.22E+13,34.732775000000004,-101.84989722222221,1.0,5.0,5.0,7,7,7,7,N,7.0,6,N,5.0,6
5.22E+13,34.52473611111111,-101.78082777777777,1.0,5.0,1.0,7,6,5,7,N,5.0,7,N,5.0,7
5.22E+13,34.45208055555556,-101.765325,1.0,5.0,1.0,N,N,N,7,6,6.0,7,N,5.0,6
5.22E+13,34.35653888888889,-101.74635833333333,1.0,5.0,1.0,N,N,N,7,7,6.0,6,N,5.0,6
5.22E+13,34.453836111111116,-101.76569722222222,1.0,5.0,1.0,N,N,N,7,6,6.0,7,N,5.0,6
5.22E+13,34.53004166666667,-101.77915833333333,1.0,5.0,1.0,N,N,N,5,6,6.0,N,N,5.0,6
5.22E+13,34.52471111111111,-101.78104444444445,1.0,5.0,1.0,N,N,N,7,6,6.0,6,N,5.0,6
5.22E+13,34.453811111111115,-101.76591388888889,1.0,5.0,1.0,N,N,N,8,6,6.0,6,N,5.0,6
5.22E+13,34.45203888888889,-101.76553611111112,1.0,5.0,1.0,N,N,N,6,6,6.0,6,N,5.0,6
5.22E+13,34.356497222222224,-101.74656388888889,1.0,5.0,1.0,N,N,N,7,6,6.0,9,N,5.0,6
5.22E+13,34.527588888888886,-101.78118888888889,1.0,1.0,5.0,6,6,7,N,N,6.0,7,6,5.0,N
5.22E+13,34.52959444444444,-101.89192222222223,1.0,5.0,1.0,N,N,N,7,4,4.0,9,N,5.0,6
5.22E+13,34.47757222222222,-101.59854999999999,1.0,5.0,1.0,N,N,N,8,6,6.0,7,N,5.0,6
5.22E+13,34.47729722222223,-101.56323055555555,1.0,5.0,1.0,N,N,N,7,6,6.0,7,N,5.0,6
5.22E+13,34.47756388888889,-101.50003611111111,1.0,5.0,1.0,N,N,N,8,5,5.0,8,N,5.0,6
5.22E+13,34.52896944444444,-101.72671944444444,1.0,5.0,5.0,6,7,7,7,N,7.0,6,N,5.0,9
5.22E+13,34.48535555555556,-101.61905277777777,1.0,5.0,5.0,7,6,7,7,N,6.0,7,N,5.0,9
5.22E+13,34.58564722222223,-101.75866388888889,1.0,5.0,1.0,N,N,N,7,7,6.0,6,N,5.0,6
5.22E+13,34.63176111111111,-101.8232361111111,1.0,5.0,5.0,7,6,7,7,N,6.0,7,N,5.0,9
5.22E+13,34.49055555555556,-101.57388888888889,1.0,5.0,5.0,9,9,8,8,N,8.0,9,N,5.0,9
5.22E+13,34.737919444444444,-101.86679166666666,1.0,5.0,1.0,N,N,N,6,6,6.0,5,N,5.0,6
5.22E+13,34.54391111111111,-101.71466666666667,1.0,5.0,1.0,N,N,N,6,7,6.0,5,N,5.0,6
5.22E+13,34.539975,-101.654375,1.0,5.0,1.0,N,N,N,7,7,6.0,5,N,5.0,6
5.22E+13,34.48645277777778,-101.9201638888889,1.0,5.0,1.0,N,N,N,7,6,6.0,5,N,5.0,6
5.22E+13,34.66271666666667,-101.92060555555555,1.0,5.0,1.0,N,N,N,5,6,6.0,8,N,5.0,6
5.22E+13,34.535552777777774,-101.92027222222222,1.0,5.0,1.0,N,N,N,6,6,6.0,5,N,5.0,6
5.22E+13,34.52482222222222,-101.84845555555555,1.0,5.0,1.0,N,N,N,6,7,6.0,4,N,5.0,4
5.22E+13,33.24293055555555,-102.25241666666666,1.0,5.0,1.0,N,N,N,6,7,5.0,N,N,5.0,6
5.22E+13,33.172155555555555,-102.27726944444444,1.0,5.0,1.0,N,N,N,7,6,5.0,9,N,5.0,6
5.22E+13,33.05938888888888,-102.41646666666668,1.0,5.0,1.0,N,N,N,8,7,6.0,9,N,5.0,7
5.22E+13,33.05931111111111,-102.41656111111112,1.0,5.0,1.0,N,N,N,7,6,5.0,9,N,5.0,6
5.22E+13,33.17715833333333,-102.29159166666666,1.0,5.0,1.0,N,N,N,7,7,6.0,7,N,5.0,6
6.00E+13,32.38477777777778,-102.42022222222222,1.0,1.0,5.0,7,7,7,N,N,7.0,7,9,5.0,N
6.00E+13,32.32516944444445,-102.39766944444445,1.0,1.0,5.0,7,7,7,N,N,7.0,6,9,5.0,N
6.05E+13,31.60757777777778,-102.32804166666666,1.0,5.0,1.0,N,N,N,6,6,5.0,9,N,5.0,6
6.05E+13,31.582258333333332,-102.33618055555556,1.0,5.0,1.0,N,N,N,6,6,5.0,9,N,5.0,6
6.05E+13,31.429816666666667,-102.36075,1.0,5.0,1.0,N,N,N,7,5,5.0,9,N,5.0,6
6.05E+13,31.376497222222223,-102.34846944444443,1.0,5.0,1.0,N,N,N,7,6,6.0,9,N,5.0,6
6.05E+13,31.354619444444445,-102.34878055555555,1.0,5.0,1.0,N,N,N,8,6,6.0,9,N,5.0,6
6.05E+13,31.31113888888889,-102.35094444444444,1.0,5.0,1.0,N,N,N,7,6,6.0,2,N,5.0,6
6.05E+13,31.23588611111111,-102.32579722222222,1.0,5.0,1.0,N,N,N,8,7,6.0,2,N,5.0,6
6.05E+13,31.241647222222223,-102.32826388888888,1.0,5.0,1.0,N,N,N,7,7,6.0,N,N,5.0,6
6.05E+13,31.338591666666666,-102.34901388888889,1.0,5.0,1.0,N,N,N,7,6,6.0,2,N,5.0,6
6.05E+13,31.31775,-102.35003055555555,1.0,5.0,1.0,N,N,N,7,6,6.0,2,N,5.0,6
6.05E+13,31.27326111111111,-102.34118888888888,1.0,5.0,1.0,N,N,N,7,7,6.0,N,N,5.0,6
6.05E+13,31.245080555555557,-102.32963055555555,1.0,5.0,1.0,N,N,N,7,7,6.0,N,N,5.0,6
6.05E+13,31.221641666666667,-102.31997777777778,1.0,5.0,1.0,N,N,N,7,7,6.0,2,N,5.0,6
6.05E+13,31.21151111111111,-102.31578611111111,1.0,5.0,1.0,N,N,N,8,7,6.0,3,N,5.0,6
6.05E+13,31.383552777777776,-102.34836944444444,1.0,5.0,1.0,N,N,N,8,7,5.0,5,N,5.0,6
6.05E+13,31.25304722222222,-102.33287222222222,1.0,5.0,1.0,N,N,N,7,7,6.0,N,N,5.0,8
6.05E+13,31.396933333333333,-102.44084722222223,1.0,5.0,1.0,N,N,N,8,5,5.0,5,N,5.0,6
6.05E+13,31.62247222222222,-102.69239444444445,1.0,5.0,1.0,N,N,N,8,6,6.0,5,N,5.0,6
6.05E+13,31.314347222222224,-102.65974166666668,1.0,5.0,3.0,6,6,5,6,N,5.0,6,N,5.0,9
6.07E+13,31.670516666666668,-102.70809444444444,1.0,1.0,5.0,7,7,7,N,N,7.0,9,3,5.0,N
6.07E+13,31.75086388888889,-102.56250833333333,1.0,2.0,4.0,7,6,6,N,N,6.0,9,4,5.0,N
6.07E+13,31.750433333333334,-102.56264999999999,1.0,2.0,4.0,7,6,6,N,N,6.0,9,4,5.0,N
6.07E+13,31.733177777777776,-102.60307222222221,1.0,5.0,2.0,6,6,5,8,N,5.0,7,N,5.0,9
6.07E+13,31.733341666666668,-102.60316388888889,1.0,5.0,2.0,6,6,5,8,N,5.0,7,N,5.0,9
6.07E+13,31.824594444444443,-102.36450833333333,1.0,5.0,1.0,6,6,6,8,N,6.0,7,N,5.0,9
6.07E+13,31.824902777777776,-102.36447222222222,1.0,5.0,1.0,6,6,6,7,N,6.0,7,N,5.0,9
6.07E+13,31.82531388888889,-102.36677499999999,1.0,5.0,1.0,6,6,5,6,N,5.0,3,N,5.0,8
6.07E+13,31.818530555555554,-102.38236944444444,1.0,1.0,5.0,7,6,6,N,N,6.0,7,6,5.0,N
6.07E+13,31.81835277777778,-102.38231388888889,1.0,1.0,5.0,7,7,6,N,N,6.0,7,6,5.0,N
6.07E+13,31.815180555555557,-102.3965388888889,1.0,5.0,1.0,N,N,N,7,6,5.0,N,N,5.0,9
6.07E+13,31.810208333333335,-102.43345277777779,1.0,4.0,5.0,7,6,6,N,N,5.0,4,6,5.0,N
6.07E+13,31.813983333333333,-102.406175,1.0,1.0,5.0,6,4,6,N,N,4.0,5,5,5.0,N
6.07E+13,31.813975,-102.40596111111111,1.0,1.0,5.0,7,5,6,N,N,5.0,5,6,5.0,N
6.07E+13,31.760641666666668,-102.54293055555556,1.0,5.0,1.0,N,N,N,8,7,5.0,N,N,5.0,6
6.07E+13,31.76077777777778,-102.53964444444445,1.0,1.0,5.0,6,5,5,N,N,5.0,9,5,5.0,N
6.07E+13,31.758927777777778,-102.53837222222222,1.0,5.0,1.0,N,N,N,7,7,6.0,6,N,5.0,6
6.07E+13,31.77966111111111,-102.49262222222222,1.0,5.0,1.0,N,N,N,7,7,5.0,9,N,5.0,9
6.07E+13,31.780099999999997,-102.49288888888888,1.0,5.0,1.0,N,N,N,7,7,6.0,N,N,5.0,7
6.07E+13,31.744441666666667,-102.57328888888888,1.0,5.0,1.0,N,N,N,8,7,5.0,N,N,5.0,9
6.07E+13,31.737419444444445,-102.59131944444444,1.0,1.0,5.0,7,7,7,N,N,6.0,9,9,5.0,N
6.07E+13,31.737244444444446,-102.59126666666666,1.0,1.0,5.0,7,7,7,N,N,6.0,9,9,5.0,N
6.07E+13,31.723341666666666,-102.62276666666666,1.0,5.0,1.0,N,N,N,7,7,5.0,N,N,5.0,9
6.07E+13,31.787197222222225,-102.47897222222223,1.0,1.0,5.0,6,8,6,N,N,6.0,9,7,5.0,N
6.07E+13,31.817027777777778,-102.42025277777778,1.0,4.0,5.0,7,7,6,N,N,6.0,4,4,5.0,N
6.07E+13,31.816902777777777,-102.42050555555556,1.0,4.0,5.0,7,7,6,N,N,6.0,4,4,5.0,N
6.07E+13,31.824030555555556,-102.36638888888888,1.0,1.0,5.0,6,7,7,N,N,7.0,2,6,5.0,N
6.07E+13,31.829397222222223,-102.39920833333333,1.0,5.0,1.0,N,N,N,7,5,5.0,9,N,5.0,6
6.07E+13,31.84825,-102.36280277777777,1.0,5.0,1.0,N,N,N,7,6,5.0,2,N,5.0,6
6.07E+13,31.868147222222223,-102.321525,1.0,5.0,1.0,6,6,7,7,N,6.0,7,N,5.0,6
6.07E+13,31.868380555555557,-102.32166666666666,1.0,5.0,1.0,7,7,6,7,N,6.0,7,N,5.0,6
6.07E+13,31.868530555555555,-102.32179166666667,1.0,5.0,1.0,6,6,5,7,N,5.0,5,N,5.0,6
6.07E+13,31.867244444444445,-102.31989722222222,1.0,4.0,4.0,6,7,7,N,N,7.0,7,7,5.0,N
6.07E+13,31.869116666666667,-102.32011666666666,6.0,1.0,5.0,6,8,7,N,N,7.0,9,6,5.0,N
6.07E+13,31.868266666666667,-102.32155,1.0,5.0,5.0,5,8,7,8,N,7.0,9,N,5.0,9
6.07E+13,31.873275,-102.31157777777777,1.0,5.0,1.0,N,N,N,7,7,5.0,N,N,5.0,6
6.07E+13,31.87358888888889,-102.31177777777778,1.0,5.0,1.0,N,N,N,7,7,6.0,8,N,5.0,6
6.07E+13,31.856455555555556,-102.34441944444444,1.0,1.0,5.0,7,7,6,N,N,6.0,9,3,5.0,N
6.07E+13,31.85551388888889,-102.31632222222223,1.0,1.0,5.0,6,8,7,N,N,7.0,9,9,5.0,N
6.07E+13,31.859108333333335,-102.31270277777777,1.0,5.0,1.0,N,N,N,7,7,7.0,N,N,5.0,9
6.07E+13,31.854919444444445,-102.31730555555555,1.0,5.0,1.0,N,N,N,7,7,7.0,N,N,5.0,9
6.07E+13,31.828241666666667,-102.355475,1.0,1.0,5.0,7,7,6,N,N,6.0,7,3,5.0,N
6.07E+13,31.82807222222222,-102.35538888888888,1.0,1.0,5.0,7,7,6,N,N,6.0,7,4,5.0,N
6.07E+13,31.829525,-102.34973888888888,1.0,1.0,4.0,7,5,6,N,N,5.0,7,4,5.0,N
6.07E+13,31.829355555555555,-102.34965277777778,1.0,1.0,4.0,6,6,6,N,N,6.0,7,4,5.0,N
6.07E+13,31.83573611111111,-102.33803333333333,1.0,1.0,5.0,7,7,6,N,N,6.0,7,9,5.0,N
6.07E+13,31.83553333333333,-102.33796666666666,1.0,1.0,5.0,7,6,6,N,N,6.0,7,9,5.0,N
6.07E+13,31.837083333333332,-102.33653333333334,1.0,2.0,4.0,7,6,6,N,N,6.0,7,7,5.0,N
6.07E+13,31.836880555555556,-102.33647222222221,1.0,2.0,4.0,7,6,6,N,N,6.0,7,6,5.0,N
6.07E+13,31.837866666666667,-102.33567777777778,1.0,1.0,5.0,7,6,6,N,N,6.0,7,5,5.0,N
6.07E+13,31.837663888888887,-102.3356111111111,1.0,1.0,5.0,7,7,6,N,N,6.0,7,5,5.0,N
6.07E+13,31.861811111111113,-102.30917777777778,1.0,5.0,2.0,7,7,7,7,N,7.0,4,N,5.0,9
6.07E+13,31.86168888888889,-102.30901944444444,1.0,5.0,2.0,7,7,7,7,N,7.0,4,N,5.0,9
6.07E+13,31.86499166666667,-102.30421666666666,1.0,5.0,1.0,N,N,N,8,6,5.0,N,N,5.0,9
6.07E+13,31.86660277777778,-102.30187777777778,1.0,1.0,5.0,7,7,7,N,N,7.0,7,6,5.0,N
6.07E+13,31.866125,-102.30216666666666,1.0,1.0,5.0,7,6,7,N,N,6.0,7,6,5.0,N
6.07E+13,31.86457777777778,-102.30388333333333,1.0,5.0,1.0,N,N,N,7,7,6.0,5,N,5.0,7
6.07E+13,31.826930555555556,-102.35861666666666,1.0,5.0,1.0,N,N,N,7,6,5.0,N,N,5.0,9
6.07E+13,32.02486111111111,-102.43081944444445,1.0,5.0,1.0,N,N,N,8,6,5.0,N,N,5.0,6
6.07E+13,32.02384722222222,-102.430425,1.0,1.0,5.0,6,6,6,N,N,6.0,9,9,5.0,N
6.07E+13,31.960649999999998,-102.4097,1.0,1.0,5.0,7,7,7,N,N,7.0,7,4,5.0,N
6.07E+13,31.960269444444442,-102.41015,1.0,1.0,5.0,7,7,7,N,N,7.0,7,4,5.0,N
6.07E+13,31.82331111111111,-102.35567777777777,1.0,5.0,1.0,N,N,N,7,6,6.0,9,N,5.0,6
6.07E+13,31.754625,-102.36208888888888,1.0,5.0,1.0,N,N,N,7,7,5.0,9,N,5.0,6
6.07E+13,31.751438888888888,-102.36106388888888,1.0,5.0,1.0,N,N,N,7,6,5.0,9,N,5.0,6
6.07E+13,31.84482222222222,-102.36712499999999,1.0,1.0,2.0,7,7,7,N,N,6.0,9,3,5.0,N
6.07E+13,31.951644444444444,-102.65802500000001,1.0,5.0,1.0,N,N,N,8,6,6.0,9,N,5.0,6
6.07E+13,31.927608333333335,-102.5954861111111,1.0,5.0,1.0,N,N,N,8,6,6.0,7,N,5.0,6
6.07E+13,31.926236111111113,-102.59504722222222,1.0,5.0,1.0,N,N,N,6,5,5.0,7,N,5.0,6
6.07E+13,31.75898888888889,-102.53906111111111,1.0,5.0,1.0,N,N,N,8,7,6.0,N,N,5.0,6
6.07E+13,31.88716388888889,-102.5825,1.0,5.0,1.0,N,N,N,8,7,6.0,5,N,5.0,6
6.07E+13,31.83979722222222,-102.56685555555555,1.0,5.0,1.0,N,N,N,8,7,6.0,5,N,5.0,6
